customer_tweet_id,customer_author_id,customer_text,reply_tweet_id,reply_text,created_at
2439703,699745,@AppleSupport when are you guys gonna bring a fix out for all the iphones you’ve trashed with ios11? Mines keeps crashing,2439701,"@699745 Hey, we'd like to help you get your iPhone back up and running smoothly. Can you tell us what you mean when you say the iPhone crashes? Also, can you tell us the exact iOS version currently installed?",Tue Nov 14 22:42:00 +0000 2017
1982298,586768,I’m not gonna tell y’all again... FIX THIS DAMN PROBLEM @115858,1982297,@586768 Thanks for reaching out to us. Can you please DM us the issues that you are experiencing with your Apple product?,Thu Nov 02 18:49:30 +0000 2017
667814,279186,"@AppleSupport I’m aware that a restart will probably do the trick and solve this issue temporarily, but this bug has been happening recently on my iPhone X with the top icons malfunctioning and getting misplaced (disappearing at times too!)",667813,@279186 We'll be happy to assist as best we can. DM us what version of iOS you're running and we'll continue there.,Thu Nov 23 03:46:28 +0000 2017
2402172,691108,@AppleSupport HELP omg my bf restarted his phone so it would delete and restart everything cause it was acting funny and it wants us to put in his iCloud but he doesn't remember the email or password. How is this considered a reset 😡 what do we do !!!!!!!!!!!!!!!!!!!,2402171,"@691108 Thanks for reaching out to us about this. This article provides steps on how to reset your Apple ID password: At the top of that page, you will also see a link titled ""Don't know the email address for your Apple ID?""",Tue Nov 14 13:59:53 +0000 2017
2676872,753398,@AppleSupport trying to book an appointment to fix a phone that isn’t performing but it’s impossible to get through the menus,2676871,@753398 We'd be happy to look into any issues you're experiencing. Send us a DM and we'll get started there.,Tue Oct 31 14:08:28 +0000 2017
2145686,458857,.@115858 @AppleSupport 🗣FIX THIS NONSENSE,2145684,@458857 Here’s what you can do to work around the issue until it’s fixed in a future software update:,Thu Nov 09 00:10:00 +0000 2017
2253512,324128,"@656466 @115858 Yeah, I think I’m running 11.1 but see when i type I️ that’s what comes up",2253511,"@324128 We're glad to hear it's since been resolved. If you run into anything else, DM us.",Sat Nov 11 04:16:26 +0000 2017
1645542,502832,Hey @115858 why doesn’t my phone slow down always when I update it just as a new superior phone is launched by you guys? #spareme,1645541,@502832 Are you having an issue with your iPhone? Meet us in DM for help:,Mon Nov 06 01:47:29 +0000 2017
2052347,606955,@AppleSupport yo whats up with the latest update on the iphone 7 ? music doesnt play at all... you serious apple? fix this asap,2052346,@606955 We'd like to help. Is there any specific app that this is occuring in or is it happening accross the entire device? DM us.,Thu Oct 05 23:25:30 +0000 2017
864420,325300,Why is it now SO hard to book an appt at the #geniusbar online?! @AppleSupport,864419,"@325300 We want to help. To start, please DM us more info on the reason for trying to make an appointment.",Fri Oct 20 17:37:30 +0000 2017
145260,148925,"first of all, @115858 why tf is there still a fuckin glitch",145259,@148925 We'll be glad to help. Can you tell us more about what you're experiencing? You can send this in a DM.,Fri Nov 24 13:33:57 +0000 2017
2641028,745313,@AppleSupport had 11.1.1 but im downloading the new update hoping it fixes it,2641030,@745313 Thanks. If that doesn't help let us know.,Fri Nov 17 22:43:54 +0000 2017
849932,321950,@115858 iOS 11 glitch... Can you fix this? iOS 11.0.2 Latest update,849928,@321950 We're here for you. What iPad are you using?,Fri Oct 20 15:08:26 +0000 2017
1272418,369830,"@AppleSupport Not quite sure what you need. Standard iPad plug, standard Apple cable, plugged into an iPad Air 2. It's melted & set carpet on fire",1272416,@369830 Thank you. Let's talk more in DM.,Thu Oct 26 14:49:34 +0000 2017
1585333,487780,Hey @115858 y’all going to have to fix this shit where every time I️ type the letter “I️” it changed to this bullshit I️,1585332,@487780 We're here for you. Check out these steps: Send us a DM if the issue continues.,Sat Nov 04 21:11:56 +0000 2017
2129169,626768,@AppleSupport #os11 is garbage! Phone crashes. Locks up. Destroyed my battery life. #thanksfornothing,2129167,"@626768 Let's work together on the issues you're experiencing. Tell us in DM when you notice the device crashes or locks, please.",Wed Nov 08 19:27:34 +0000 2017
1638939,501151,"Honestly don’t care about all the stuff on the new iPhones, just want @115858 to sort out the shit battery life",1638937,@501151 We'd like to help. What version of iOS are you currently running? Find that in Settings > General > About.,Tue Oct 17 13:24:53 +0000 2017
2691811,756681,@115858 can y'all take this damn auto brightness feature away! Before we can choose whether we wanted to enable it or not but now we can't. My phone just be going dark or getting brighter without my permission !! & It's annoying...,2691810,"@756681 Thanks for reaching out to us about the auto-brightness setting. We're happy to help you with this. In the new update, the auto-brightness has been moved to Settings > General > Accessibility > Display Accommodations. More info is here:",Sun Nov 19 16:02:27 +0000 2017
909826,336106,"@115858 great recent update, my Iphone dies midday and my extra @115858 battery case that I have had for a few months stopped working #wtf",909825,"@336106 Reach out to us via DM, then we can work together on making sure your battery is up to your expectations.",Tue Oct 10 15:33:00 +0000 2017
2695053,740978,@AppleSupport I've gone over those sertings and many more!!!,2695055,@740978 Thanks for confirming. DM us using the following link and we'll gather some details on your device and work with you there.,Sun Nov 19 18:39:00 +0000 2017
2138778,629041,I keep getting this even though I'm using the charger that came with the phone? @AppleSupport,2138776,"@629041 We'd like to help with this. What kind of iPhone do you have? Also, when did you first notice this was occurring?",Wed Nov 08 22:17:37 +0000 2017
623692,268041,@129913 @AppleSupport It just draws a line between my end point and my start point most days. Or it doesn’t engage tracking for like a mile. Is this a known app issue or a watch issue?,623693,"@268041 We want your runs to be tracked accurately. When an app is not behaving like you expect, first be sure you've updated to the latest version of iOS and watchOS. Next, remove the app and reinstall it. This article explains how:",Wed Nov 22 15:51:01 +0000 2017
1910121,569032,"@115858 since updating to iOS 11.0.3 when trying to call someone or they call me, I cant hear them and they can’t hear me. Anyone else??",1910120,"@569032 Let us help with that. Is there a protective case or film on your device? Send us a DM, we'll continue there.",Tue Oct 24 21:32:34 +0000 2017
1720766,520784,@AppleSupport I am in Mexico and I want to contact support. The app takes me to select another country's support (1/...),1720765,@520784 Thanks so much for reaching out. We can look into this with you via DM. Simply click the link below to get started:,Fri Nov 03 19:25:00 +0000 2017
2126038,626085,I️ fucking love how I️ can’t type the letter I️. #whatdidisay #apple @AppleSupport,2126037,@626085 Here’s what you can do to work around the issue until it’s fixed in a future software update:,Wed Nov 08 18:38:00 +0000 2017
1645522,502826,Spends 1k on a new phone— can’t type the letter “i” @AppleSupport,1645520,@502826 Here’s what you can do to work around the issue until it’s fixed in a future software update:,Mon Nov 06 01:49:25 +0000 2017
1772152,512040,@AppleSupport Thank you,1772155,@512040 You are welcome! Please reach out anytime.,Wed Nov 08 02:32:28 +0000 2017
1342654,433141,@AppleSupport hi is there anyway I can update my shipping address or choose pickup for recent iPhone x order?,1342653,"@433141 Our Online Sales Support would be best suited to assist you, you can reach them here:",Fri Oct 27 16:14:35 +0000 2017
2324579,673407,"The iphone6 can’t function with this new update @115858 😡 forcing me to buy a new one, good work.",2324578,@673407 We'd like to hear more about this. May we ask what issues you're experiencing?,Tue Oct 31 00:08:31 +0000 2017
2283272,631363,"2 wks since iOS update. Over this. Ready to shop for a new smartphone entirely. Any update to fix my sluggish, terrible phone @applesupport?",2283271,@631363 Send us a DM and let us know what version of iOS 11 you're running. We are more than happy to help.,Thu Oct 19 19:11:52 +0000 2017
2293073,665903,"@115858 can yo fix the text bug already, and what’s up with the new battery drain on the iPhone7 after the last update.",2293072,@665903 We want to help. Meet us in DM.,Sat Nov 11 22:43:00 +0000 2017
243280,173769,Hating - HATING - the #iOS 11 update that turns WiFi back on after disabling @AppleSupport,243279,@173769 We can help! Are you turning off Wi-Fi in Control Center or Settings? Let us know if this helps:,Thu Oct 05 14:38:26 +0000 2017
644434,221521,@AppleSupport ever since I updated my MacBook Air 2011 to high sierra the fan has been really loud. Help please,644433,@221521 We're happy to help. Let's start here:,Thu Oct 05 02:48:00 +0000 2017
777468,305604,"With the iPhone Upgrade Program, when I’m upgrading, will the return box come separately, later, after the new phone arrives? @AppleSupport",777467,@305604 Our sales team would be happy to provide some info about this. Reach out to them here,Sat Oct 07 19:20:00 +0000 2017
1242863,411563,@AppleSupport iPad only charges to 24% since upgrading to IOS 11.0.3.,1242864,"@411563 We're happy to help. Have you been charging it directly to the wall, or through another device? Thanks.",Wed Oct 25 23:00:00 +0000 2017
794567,309447,@AppleSupport I cannot make calls out i cant get calls in and my phone says no service constantly. My sons phone keeps flickering out of apps and then wont do anything,794569,@309447 We'll be happy to look into these issues with you. Please let us know in DM which iOS version is installed to get started.,Thu Oct 12 18:03:00 +0000 2017
2814582,784695,@115858 when the fuck you gonna fix this shit I️,2814581,@784695 Let's look into this for you. iOS 11.1.2 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating. This page should help: DM us if you run into any issues.,Mon Nov 27 02:36:31 +0000 2017
